Epiry,Registration,Updated,Blacklisted,ServerLocation,BL_Score,PageRank,HTTPS,Cert_recieved,Cert_chain,Cert_hostname,Phishing
0.9980200016481925,0.9876137053404668,0.9999952477875357,0.0,0.0,0.75,0.6,1.0,1.0,1.0,1.0,0
0.9965121961563816,0.9885700385493515,0.9999501017691249,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0
0.9955654460239869,0.9876187050637495,0.9999943072454854,1.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.996038525538634,0.989579141114863,0.9994697817947393,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9960595096986965,0.9900952511638217,0.9994942853902584,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0
0.9960343878169317,0.9935351597867009,0.9960295759882981,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.995527369132606,0.9880753629576343,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9955609142335509,0.987614200362574,0.9999847533183437,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9955315068543084,0.9895646369671223,0.9999952477875357,0.0,0.14285714285714285,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9970041417116484,0.9895594887372076,0.9994799792506524,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0
0.9955367282650281,0.9875897462704787,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9965456919987349,0.9886037990570621,0.9999848523227701,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9955322949917755,0.9875852910715139,0.9994954239411613,0.0,0.0,0.5,0.7,1.0,1.0,0.0,1.0,0
0.9974918017694375,0.9935147153736739,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9960188221019557,0.9880742244067878,0.9999952477875357,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,0.0,1.0,0
0.9975410603611334,0.9890645656344367,0.9999897035396607,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9960241912884505,0.9875845980405639,0.9999951982853226,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9955318516644502,0.9895649834825974,0.9999604972338906,0.0,0.0,0.9166666666666666,0.6,0.0,0.0,0.0,0.0,0
0.9955469740521009,0.9890852080563066,0.9999756944133337,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9965263826307901,0.9910594552242109,0.9989752546851741,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9960290186304368,0.9905700268668298,0.9999951487831094,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9994626872817813,0.9875749451094736,0.9995053738860084,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,0.0,1.0,0
0.9955463336904089,0.9925496697757025,0.9995106211206044,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9955359401275611,0.9885789984494917,0.9999951982853226,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9970045850389736,0.9945101553290269,0.9999701501654586,0.0,0.0,0.0,0.8,1.0,1.0,0.0,1.0,0
0.9955419496757479,0.9955153967221022,0.9999549034838024,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,1.0,1.0,0
0.9965512089610048,0.9871242769830858,0.9999943567476987,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.995566234161454,0.9881145192063132,0.9999952477875357,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9965068269698868,0.9959900239184781,0.9960295759882981,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0
0.9960594604401048,0.9886101848422448,0.999954804479376,0.0,0.0,0.9166666666666666,0.7,0.0,0.0,0.0,0.0,0
0.9970048805905238,0.992530363913522,0.9990093617100481,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0
0.9955556435642394,0.987608903626027,0.9999794565815345,0.0,0.0,0.9166666666666666,0.8,1.0,1.0,1.0,1.0,0
0.9960238464783087,0.9910494557776456,0.9994702768168711,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9955262361849969,0.9920344507665367,0.999500275158052,0.0,0.0,0.9166666666666666,0.8,1.0,1.0,1.0,1.0,0
0.9955372208509451,0.9876090521326591,0.9999951982853226,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,0.0,1.0,0
0.9979948797664275,0.9880799666632312,0.9980155552784532,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,1.0,1.0,0
0.9955518506526788,0.992555214023303,0.9999798525992399,0.0,0.0,0.9166666666666666,0.5,0.0,0.0,0.0,0.0,0
0.9960643370406828,0.9954994570102507,0.9994996811314939,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0
0.9960292649233953,0.987589696768268,0.9984709261374012,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9955606186820006,0.997514246488734,0.9999894560285949,0.0,0.0,0.16666666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9990247291430133,0.9871349199583904,0.9994601288631713,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9965371702623714,0.9876051909602231,0.9994750785315485,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9999701492934323,0.9880849168843031,0.9999655959618471,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9955317531472668,0.9960001718716757,0.9999607942471695,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0
0.9965366284178628,0.9975050390775402,0.9999652494463549,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9950790666895818,0.9871299202351078,0.9999951982853226,0.0,0.0,0.0,0.7,1.0,1.0,0.0,1.0,0
0.9955260391506302,0.9895591422217325,0.9999851988382623,0.0,0.0,0.4166666666666667,0.6,1.0,1.0,1.0,1.0,0
0.99557076595189,0.9886141450191024,0.9994996316292807,0.0,0.0,0.9166666666666666,0.7,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0
0.9969992651110705,0.9875745490917879,0.9999951982853226,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0
0.9955664804544124,0.9871247225029822,0.9999552499992946,0.0,0.14285714285714285,0.0,0.7,0.0,0.0,0.0,0.0,0
0.9955417033827895,0.9955151492110487,0.9979903586519497,0.0,0.0,0.9166666666666666,0.4,1.0,1.0,0.0,1.0,0
0.9960390673831427,0.989579685639181,0.9985200323328656,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9955518506526788,0.9960203687736491,0.9999806446346506,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,0.0,1.0,0
0.995556185408748,0.9881044207553266,0.9999951982853226,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,1.0,1.0,0
0.9955415063484226,0.9885845921993031,0.9999952477875357,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.2,1.0,1.0,0.0,1.0,0
0.9955422944858898,0.9979908537735387,0.9999744568580045,0.0,0.0,0.9166666666666666,0.4,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9984766287932133,0.9885641972884867,0.9999951982853226,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,1.0,1.0,0
0.996028969371845,0.9885794934715989,0.9999601012161852,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9955706674347067,0.9871289301908934,0.9999946042587645,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0
0.9955264332193637,0.9954998035257256,0.9999500027646986,0.0,0.0,0.0,0.7,1.0,1.0,0.0,1.0,0
0.9960632533516655,0.9876239522980856,0.9999897530418739,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9955419989343396,0.9925453135811593,0.9999657939706997,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,1.0,1.0,0
0.9955411615382808,0.9895743394004233,0.9999952477875357,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9974920480623961,0.9954950513134966,0.9989608495411417,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,0.0,1.0,0
0.996542096121541,0.9950051279340084,0.9999807931412902,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9960588693370045,0.9940547844926206,0.9989601565101573,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0
0.9965261363378316,0.9935343182491186,0.9999807931412902,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9975264798179915,0.9940445870372125,0.9984747378078153,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9960384762800424,0.9915591800414215,0.9984803810601166,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.995521359584419,0.9891136223252595,0.9989905013668303,0.0,0.0,0.08333333333333333,0.6,1.0,1.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.7,0.0,0.0,0.0,0.0,0
0.9960294126991703,0.9890750106008984,0.9994849789741824,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.9960246346157758,0.9895651814914402,0.9999952477875357,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,1.0,1.0,0
0.9950790666895818,0.9871299202351078,0.9965146481751479,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9955754455181012,0.9871337814075439,0.9999848028205569,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.6,0.0,0.0,0.0,0.0,0
0.9955616038538346,0.9875801428415991,0.9999943072454854,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,1.0,1.0,0
0.9965316533001015,0.9920547961751424,0.999960893251596,0.0,0.0,0.9166666666666666,0.7,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.5714285714285714,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.4,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
0.9955711107620319,0.9999999009955786,0.9999999504977868,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1
0.9955710122448485,0.9999998019911571,0.9999998514933605,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.9955711107620319,0.9999999009955786,0.0005000218552271144,0.0,0.7142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.9955710615034402,0.9999998514933679,0.0005000218552271144,0.0,1.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.2,1.0,1.0,1.0,1.0,1
0.9955711600206236,0.9999999504977893,1.0,0.0,0.5714285714285714,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,1.0,1
0.9955461859146337,0.9979947644481855,0.9999749518801362,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9974966783700154,0.9905494834493813,0.9994905727242707,0.0,0.0,0.75,0.6,1.0,1.0,0.0,1.0,0
0.9965211119614786,0.993034246916433,0.9999552995015077,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0
0.9975063330539878,0.9974894953833743,0.99996470492201,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0
0.9955261869264053,0.988074174904577,0.9999952477875357,1.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9970446322740224,0.9871285836754183,0.9994905727242707,1.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,0
0.999994975623647,0.9876149428957348,0.9999905450772846,1.0,0.0,0.0,0.7,1.0,1.0,0.0,1.0,0
0.9955665297130042,0.9886098383267699,0.9999901490595793,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9955667760059627,0.9955403458363047,0.9999956438052411,1.0,0.0,1.0,0.3,1.0,1.0,0.0,1.0,0
0.9955219014289277,0.9900500061432244,0.9999502997779777,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9955214088430108,0.9895544890139248,0.9999500522669118,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9955457425873085,0.9890839705010386,0.9999646059175836,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0
0.9999691641215984,0.9875854890803568,0.9999645564153705,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0
0.9960536971848765,0.9886044425858015,0.9999849513271964,1.0,0.0,1.0,0.6,1.0,1.0,0.0,1.0,0
0.9970138949128041,0.9920444007108914,0.9994695837858867,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955222954976612,0.9959906674472175,0.9999505472890434,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0
1.0,0.9876199921212282,0.9999955448008148,0.0,0.0,0.16666666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9703992315265627,0.9751985508920843,0.9751985991665708,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.996023649443942,0.9870890809112645,0.9999546559727366,1.0,0.0,1.0,0.7,1.0,1.0,0.0,1.0,0
0.9960139455013778,0.9900494616189064,0.9999498047558459,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955365312306614,0.9890747135876341,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.996028969371845,0.9885794439693882,0.9999900005529397,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.9974966783700154,0.9930245939853428,0.999000599818317,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9960340922653814,0.9880895700921107,0.9999952477875357,1.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0
0.9970435978435968,0.992074250543955,0.9975048904473945,1.0,0.0,1.0,0.6,1.0,1.0,0.0,1.0,0
0.9955708644690734,0.9880844713644067,0.9985199333284392,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.9955322457331839,0.9875846970449853,0.999974605364644,0.0,0.0,0.5,0.6,1.0,1.0,1.0,1.0,0
0.9975266275937665,0.9876094976525557,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9960639922305409,0.9886147885478418,0.9999952972897489,0.0,0.2857142857142857,0.0,0.7,1.0,1.0,1.0,1.0,0
0.9960199550495648,0.9959957661749216,0.9994992356115754,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0
0.9950783278107064,0.9915843271644669,0.9995047303572372,0.0,0.2857142857142857,0.0,0.8,1.0,1.0,1.0,1.0,0
0.9955757410696513,0.9970344215602325,0.9995096310763409,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9965520956156553,0.9910852953782063,0.9999507452978962,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955468262763258,0.9970053637625402,0.9989655522513928,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9960198565323813,0.9880752639532129,0.999464732568996,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9975420947915591,0.9876250413467215,0.9999897035396607,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9995118966148856,0.9881195189295959,0.9999898025440871,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9955264332193637,0.9980005562068397,0.9999497552536327,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0
0.9989903466460096,0.991060494770636,0.99947057383015,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9974919988038043,0.9900497586321707,0.9999502997779777,0.0,0.0,0.16666666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9955365804892531,0.9890748125920555,0.9999602992250379,0.0,0.0,0.5833333333333334,0.7,1.0,1.0,0.0,1.0,0
0.9950785248450731,0.9876243978179822,0.9995049778683031,1.0,0.0,1.0,0.6,1.0,1.0,0.0,1.0,0
0.9960684747623851,0.9935694153165187,0.9984657284050183,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9960241912884505,0.9880796201477562,0.9994552776462806,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.996536923969413,0.9945352034476508,0.9994801277572919,0.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0
0.995551801394087,0.9876049434491695,0.9999756449111205,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0
0.9955267780295056,0.989559934257104,0.9994999286425598,0.0,0.0,0.5,0.7,1.0,1.0,0.0,1.0,0
0.9979993130396803,0.995509802972291,0.9999803971235848,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9999603468336848,0.9895601817681576,0.9999556955192132,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9965274170612157,0.994525649520982,0.9989806504264096,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0
0.9975460354788948,0.9945592615220603,0.9994752765404012,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9965459382916934,0.9925641739234432,0.998960057505731,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955463336904089,0.9875994982059904,0.9999952477875357,0.0,0.0,0.0,0.7,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0
0.995556185408748,0.9965197470753846,0.9999849513271964,0.0,0.0,0.16666666666666666,0.6,1.0,1.0,0.0,1.0,0
0.9955565794774817,0.9885998388802045,0.9999951982853226,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9960641400063159,0.9896048822644371,0.9994954734433744,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0
0.995546629241959,0.9885898394336393,0.9975046924385419,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955465307247756,0.9861146298932564,0.999974605364644,0.0,0.0,0.08333333333333333,0.6,1.0,1.0,0.0,1.0,0
0.995566234161454,0.9965298455263714,0.9999948517698304,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9955317038886752,0.9875846970449853,0.9994699798035921,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0
0.9955613575608762,0.9925598177289,0.9999901490595793,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,0.0,1.0,0
0.9975223913548807,0.9876052404624338,0.9999755459066941,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9960534508919179,0.9890693178466657,0.9965099454648968,0.0,0.0,0.0,0.8,1.0,1.0,0.0,1.0,0
0.9960484757741567,0.9910742068830052,0.9999796545903873,0.0,0.0,0.0,0.8,1.0,1.0,0.0,1.0,0
0.999964681589754,0.9895645379627008,0.9999600517139721,0.0,0.0,0.9166666666666666,0.5,1.0,1.0,1.0,1.0,0
0.995542097451523,0.9880902631230608,0.9995093835652751,0.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9950790666895818,0.9851498318063386,0.9995053738860084,0.0,0.0,0.6666666666666666,0.6,0.0,0.0,0.0,0.0,0
0.9955272213568309,0.9880752144510022,0.9999951982853226,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9955417033827895,0.9895748839247412,0.9985198343240129,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9960436976907622,0.9885943441348147,0.999014905957923,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9975223913548807,0.9885952846768183,0.9989756012006663,0.0,0.14285714285714285,0.0,0.6,1.0,1.0,0.0,1.0,0
0.9984767273103967,0.9895889425525854,0.998464738360755,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
0.9965619473339945,0.9906001737131579,0.9989704529704966,0.0,0.0,0.9166666666666666,0.6,1.0,1.0,1.0,1.0,0
0.9960393629346929,0.9871049711209053,0.999970546183164,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0
